identity,start_index,prototype_initial_step_size,initial_trial_position,cell_configuration_sha256,initial_prototype_sha256,outer_iteration,joint_final_block_objective,aligned_registration_objective,projected_prototype_gradient_norm,relative_objective_change,prototype_inner_iterations,prototype_accepted_step_sizes,prototype_backtracking_reductions,prototype_total_backtracking_reductions,final_prototype_line_search_step_size,changed_trial_permutations,registration_objective_minimum,registration_objective_median,registration_objective_mean,registration_objective_maximum,consecutive_prototype_quotient_distance,prototype_constraint_residual,convergence_boolean,elapsed_seconds
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,12,3.2245510183787927,3.2261327923131584,1.2850593529314644e-05,0.0009602428301430881,16,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.8774743144319372,3.0442298511006545,3.2261327923131584,5.391058480840911,0.0393988855018099,2.4406035190557124e-14,False,12.43616604199633
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,13,3.2214716682499214,3.2229212698201124,1.2253428306666602e-05,0.0009549701993611154,16,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.9026393865374167,3.0381561812311286,3.2229212698201124,5.386021460352296,0.037715550748983404,2.59720134654483e-14,False,11.817842374788597
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,14,3.2184054219033724,3.219652827439715,1.921267329470953e-05,0.0009518154006347983,15,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.9267886595980095,3.034869929252367,3.219652827439715,5.3807422456312,0.5518548563408816,2.3368207384212306e-14,False,11.959595166845247
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,15,3.2157875155885436,3.217246603354167,1.22791068706672e-05,0.0008134171962961077,16,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.949689882476214,3.0317293167485304,3.217246603354167,5.378340896944476,0.0378451511788055,2.4912078908225496e-14,False,11.943237666971982
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,16,3.213445336614134,3.214533543746883,1.7976684669163533e-05,0.0007283376041034611,15,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.9723392655280185,3.026197976358056,3.214533543746883,5.373253836323658,0.03267246279010607,2.3790869279591086e-14,False,10.996253875084221
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,17,3.2117309091807744,3.2125330265327685,1.5431855834625196e-05,0.0005335169121519912,15,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.9729278821892695,3.022281000035096,3.2125330265327685,5.367904493705495,0.028049676691443367,2.393699701021597e-14,False,11.217703250003979
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,18,3.208487463847768,3.210292156717043,1.3426172148901997e-05,0.001009874558212497,16,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.9693166736267642,3.018609586173094,3.210292156717043,5.36348470725917,0.04208039986523184,2.5808272763652746e-14,False,11.918537667021155
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,19,3.2061021582984335,3.2072226894042593,1.8074278798969666e-05,0.0007434361443550764,15,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.957473143705311,3.014783617994978,3.2072226894042593,5.361447309618283,0.033149225147109246,2.6071119596805208e-14,False,11.408927249955013
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,20,3.2042442658237835,3.205142896961058,1.6309316554394347e-05,0.0005794863616061419,15,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.9531348877713899,3.0127068279692057,3.205142896961058,5.360462540727626,0.0296924386892392,2.481241889356037e-14,False,11.015362291131169
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,21,3.202817312126721,3.203490481808633,1.410200373338323e-05,0.0004453323712809159,15,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.9513063030801774,3.0062158423260215,3.203490481808633,5.3578859472707405,0.5415764099016551,2.4600205597530315e-14,False,10.690753457834944
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,22,3.201678629264133,3.202225451317435,1.2722672813196488e-05,0.00035552538643916244,15,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.950017690527589,3.001382065980375,3.202225451317435,5.355043742965836,0.02315700582913889,2.370204320618889e-14,False,10.5960194170475
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,23,3.200587921701879,3.201144324238815,1.2877042062108339e-05,0.0003406674087414083,15,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.948957026005593,2.997819743521691,3.201144324238815,5.353567306466041,0.023360504920833174,2.2796432577520885e-14,False,11.177237208001316
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,24,3.1995585536860642,3.2000672084088717,1.2339369553556462e-05,0.0003216184154276575,15,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.9477868951947208,2.9953154914342672,3.2000672084088717,5.353926727821184,0.02233599113534011,2.1430410537341468e-14,False,11.389788375003263
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,25,3.1985050053950177,3.199039683775573,1.2685829739315848e-05,0.00032927926567644496,15,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.945973633186219,2.992400740728587,3.199039683775573,5.3556162916244645,0.02290250842294342,2.6060575204295782e-14,False,11.692369624972343
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,26,3.196725203266154,3.1974315626777323,1.4666878502355436e-05,0.0005564481299424896,15,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.943431772454145,2.990086080887549,3.1974315626777323,5.35847484571331,0.026326480734697916,2.3032956299696757e-14,False,11.318403499899432
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,27,3.1955900625489297,3.1961322755465167,1.2831196992709449e-05,0.0003550948689816719,15,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.9424936630045202,2.990838323995159,3.1961322755465167,5.363737790974272,0.02306380221199698,2.729515373139248e-14,False,10.81216474995017
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,28,3.1945535030040726,3.195078109044681,1.2595739009737288e-05,0.0003243718764197028,15,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.9420915274202735,2.991178578698271,3.195078109044681,5.367655426018911,0.02268555653049234,2.637573709611487e-14,False,11.235002417117357
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,29,3.1936050674135052,3.194062712447326,1.9892360690840204e-05,0.0002968914402827998,14,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.9422932899046423,2.99223015388754,3.194062712447326,5.37072431438604,0.021178888740196657,2.512344808578518e-14,False,10.566531625110656
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,30,3.192797046915527,3.1931887318821617,1.8379421928531865e-05,0.00025301202901476417,14,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.9426910668042907,2.99327429063064,3.1931887318821617,5.373584620961819,0.019593052579511674,2.666161412014282e-14,False,10.385604459093884
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,31,3.192063296129758,3.1924262503548086,1.770779138203908e-05,0.00022981441506839253,14,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.9428295871732224,2.9944260817674833,3.1924262503548086,5.376129172070291,0.018861309431458678,2.6172832699895427e-14,False,10.092079041991383
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,32,3.191245426256167,3.1916816082132446,1.9525822550267726e-05,0.0002562198170013222,14,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.942731850171701,2.995806415941338,3.1916816082132446,5.378266143604703,0.020680239764771586,2.2353961386366282e-14,False,10.374882500153035
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,33,3.1904715078206007,3.190848432582762,1.8051147171954057e-05,0.00024251297916447903,14,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.9428444837794383,2.9974463690373074,3.190848432582762,5.37895082157502,0.019221486600745737,2.4260516563358667e-14,False,10.178222541930154
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,34,3.189760301133978,3.1901131603433575,1.7438668128108203e-05,0.00022291585581613816,14,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.9429977438937052,2.996512604130718,3.1901131603433575,5.37867450198727,0.018596941187956795,2.5542484985424386e-14,False,10.780049042077735
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,35,3.189055957127244,3.1894141713108457,1.7526855908210143e-05,0.0002208140864012971,14,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.943526004608747,2.9944915081943746,3.1894141713108457,5.377566857720029,0.01873605208822933,2.4126654193010336e-14,False,10.486218667123467
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,36,3.188078065589568,3.188614865745314,1.2510883002041303e-05,0.0003066398178089085,15,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.9447809415935395,2.9924002817828326,3.188614865745314,5.376546650472913,0.022942059840037304,2.781321182709032e-14,False,10.546222792007029
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,37,3.187007066478725,3.187550507814666,1.2578089686572402e-05,0.00033593879723418663,15,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.9486430867643278,2.9893723268228376,3.187550507814666,5.375083129456951,0.023082552108544013,2.5444513267848145e-14,False,10.610721791861579
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,38,3.186129292182766,3.186541990931568,1.8672784234048025e-05,0.00027542276425786565,14,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.9534840894043068,2.985445981494938,3.186541990931568,5.375328633112922,0.02010978436985838,2.582911164847834e-14,False,10.387057082960382
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,39,3.1854243214397027,3.1857635504287654,1.702048012467435e-05,0.0002212624405397442,14,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.9576802968344027,2.981848989173116,3.1857635504287654,5.374548991267597,0.018234917417648433,2.392080186547828e-14,False,10.30615433305502
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,40,3.1847844783777317,3.185104351034381,1.666580963840254e-05,0.00020086588077589929,14,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.9609250704953212,2.978644326896231,3.185104351034381,5.373018022063735,0.01771077502172169,2.4028829152261144e-14,False,10.417155333096161
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,41,3.1839063791916664,3.1843500493281676,1.9752398609372215e-05,0.0002757169887089447,14,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.963440649991147,2.976869171872051,3.1843500493281676,5.370946234180487,0.02086286555469324,2.5972684867728674e-14,False,9.963392290985212
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,42,3.183207519941268,3.1835383399042603,1.6942545158202006e-05,0.00021949742459942585,14,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.9658683600323,2.974799945195449,3.1835383399042603,5.368716809950816,0.35690596059397256,2.4980295147593526e-14,False,10.24215745786205
1|0train|left_hand|Full,0,1.0,0,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,42fbff415a91b8fec4941c827338c4e5057dbd8df0e783c617fbd72662eed8f7,43,3.1826610978712067,3.1829215763862466,1.49976746924804e-05,0.0001716576964079253,14,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.9680033889553237,2.974875474162083,3.1829215763862466,5.367142666872486,0.01598071277513738,2.48974083333008e-14,False,9.918104582931846
